Id;pais;provincia_departamento;ciudad;property_type;operation_type;rooms;bedrooms;bathrooms;surface_total;currency;price
14940;Argentina;Capital Federal;Belgrano;Departamento;Venta;2;1;1;62;USD;186000
14941;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;30;USD;55000
14942;Argentina;Capital Federal;Once;Departamento;Venta;3;2;1;75;USD;115000
14943;Argentina;Capital Federal;Recoleta;Departamento;Venta;1;1;1;34;USD;188000
14944;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;1;58;USD;28902
14945;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;2;43;USD;100000
14946;Argentina;Capital Federal;Paternal;Departamento;Venta;2;1;1;30;USD;64500
14947;Argentina;Capital Federal;Caballito;Departamento;Venta;2;1;1;49;USD;109000
14948;Argentina;Bs.As. G.B.A. Zona Norte;Tigre;Departamento;Venta;3;2;2;85;USD;360000
14949;Colombia;Antioquia;Itagui;Apartamento;Venta;3;3;2;55;USD;51748
14950;Argentina;Capital Federal;Villa Ortuzar;Departamento;Venta;2;1;1;42;USD;118000
14951;Argentina;Capital Federal;Saavedra;Departamento;Venta;4;3;1;65;USD;115000
14952;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;40;USD;70000
14953;Argentina;Capital Federal;Recoleta;Departamento;Venta;3;2;1;53;USD;200000
14954;Argentina;Capital Federal;Palermo;Departamento;Venta;2;1;1;32;USD;128000
14955;Colombia;Antioquia;Envigado;Apartamento;Venta;3;3;3;134;USD;123865
14956;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;45;USD;55000
14957;Argentina;Bs.As. G.B.A. Zona Norte;Malvinas Argentinas;Departamento;Venta;2;1;1;55;USD;97000
14958;Colombia;Atlantico;Barranquilla;Apartamento;Venta;3;3;3;125;USD;72942
14959;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;4;4;5;240;USD;467933
14960;Colombia;Cundinamarca;Mosquera;Apartamento;Venta;3;3;4;105;USD;88549
14961;Argentina;Capital Federal;Puerto Madero;Departamento;Venta;1;1;2;87;USD;489250
14962;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;45;USD;95000
14963;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;2;200;USD;129370
14964;Argentina;Buenos Aires Interior;Junin;Departamento;Venta;3;2;1;65;USD;55000
14965;Argentina;Buenos Aires Costa Atlantica;Pinamar;Departamento;Venta;2;1;1;50;USD;200000
14966;Argentina;Capital Federal;Belgrano;Departamento;Venta;3;2;1;48;USD;135000
14967;Argentina;Bs.As. G.B.A. Zona Sur;Lanus;Departamento;Venta;3;1;1;51;USD;69000
14968;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;250;USD;107349
14969;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;187;USD;357831
14970;Colombia;Antioquia;Medellin;Apartamento;Venta;4;4;2;100;USD;110102
14971;Argentina;Buenos Aires Costa Atlantica;Santa Teresita;Departamento;Venta;3;2;1;51;USD;62400
14972;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;131;USD;302780
14973;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;1;1;1;42;USD;107322
14974;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;4;3;2;110;USD;85000
14975;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;3;2;1;59;USD;108000
14976;Colombia;Valle del Cauca;Cali;Apartamento;Venta;2;2;2;110;USD;90834
14977;Argentina;Cordoba;Cordoba;Departamento;Venta;3;1;1;60;USD;78000
14978;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;1;65;USD;77000
14979;Colombia;Quindio;Armenia;Apartamento;Venta;2;2;2;44;USD;31654
14980;Argentina;Capital Federal;Almagro;Departamento;Venta;3;2;1;50;USD;145000
14981;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;54;USD;64685
14982;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;40;USD;81507
14983;Argentina;Capital Federal;San Telmo;Departamento;Venta;1;1;1;90;USD;243135
14984;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;110;USD;247729
14985;Argentina;Bs.As. G.B.A. Zona Oeste;Tres de Febrero;Departamento;Venta;1;1;1;26;USD;39000
14986;Argentina;Bs.As. G.B.A. Zona Norte;Pilar;Departamento;Venta;2;1;1;53;USD;76500
14987;Argentina;Capital Federal;Congreso;Departamento;Venta;4;3;2;108;USD;99900
14988;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;87;USD;83953
14989;Argentina;Bs.As. G.B.A. Zona Norte;General San Martin;Departamento;Venta;2;1;1;45;USD;95000
14990;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Departamento;Venta;3;2;2;70;USD;110000
14991;Argentina;Bs.As. G.B.A. Zona Oeste;Moran;Departamento;Venta;1;1;1;26;USD;64000
14992;Colombia;Quindio;Armenia;Apartamento;Venta;3;3;1;72;USD;34407
14993;Argentina;Bs.As. G.B.A. Zona Norte;Escobar;Departamento;Venta;3;2;2;59;USD;133000
14994;Argentina;Bs.As. G.B.A. Zona Norte;San Miguel;Departamento;Venta;2;1;1;42;USD;68000
14995;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Departamento;Venta;4;2;1;53;USD;46500
14996;Colombia;Antioquia;Envigado;Apartamento;Venta;3;3;3;116;USD;186941
14997;Colombia;Cundinamarca;Ricaurte;Apartamento;Venta;2;2;2;56;USD;50922
14998;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;1;45;USD;35783
14999;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;3;2;1;50;USD;95000
15000;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Departamento;Venta;2;1;1;52;USD;59000
15001;Argentina;Capital Federal;Tribunales;Departamento;Venta;2;1;1;36;USD;100000
15002;Argentina;Capital Federal;Belgrano;Departamento;Venta;2;1;2;62;USD;209905
15003;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;113;USD;115607
15004;Argentina;Capital Federal;Barrio Norte;Departamento;Venta;3;2;2;73;USD;240000
15005;Argentina;Capital Federal;Pompeya;Departamento;Venta;2;1;1;51;USD;68900
15006;Argentina;Capital Federal;Palermo;Departamento;Venta;2;1;1;40;USD;109000
15007;Argentina;Capital Federal;Monserrat;Departamento;Venta;2;1;1;40;USD;67500
15008;Argentina;Capital Federal;Almagro;Departamento;Venta;2;1;1;38;USD;99000
15009;Argentina;Santa Fe;Rosario;Departamento;Venta;3;2;1;56;USD;80000
15010;Argentina;Capital Federal;Almagro;Departamento;Venta;2;1;1;72;USD;69900
15011;Argentina;Santa Fe;Rosario;Departamento;Venta;1;1;1;23;USD;51430
15012;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;65;USD;41288
15013;Colombia;Antioquia;Envigado;Apartamento;Venta;2;2;3;122;USD;164575
15014;Argentina;Capital Federal;Caballito;Departamento;Venta;3;2;1;67;USD;148000
15015;Argentina;Capital Federal;Barrio Norte;Departamento;Venta;2;1;1;31;USD;82000
15016;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;4;248;USD;302780
15017;Argentina;Capital Federal;Balvanera;Departamento;Venta;1;1;1;44;USD;95000
15018;Argentina;Capital Federal;Palermo;Departamento;Venta;2;1;1;32;USD;87000
15019;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Departamento;Venta;3;2;1;55;USD;77000
15020;Argentina;Cordoba;Punilla;Departamento;Venta;4;2;1;71;USD;139999
15021;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;4;225;USD;743187
15022;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;180;USD;406001
15023;Argentina;Capital Federal;Almagro;Departamento;Venta;3;2;2;76;USD;199500
15024;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;220;USD;206441
15025;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;2;109;USD;156895
15026;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;34;USD;61000
15027;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;55;USD;133498
15028;Argentina;Neuquen;Neuquen;Departamento;Venta;5;3;2;196;USD;300000
15029;Argentina;Bs.As. G.B.A. Zona Oeste;Moran;Departamento;Venta;2;1;1;43;USD;72000
15030;Argentina;Capital Federal;Flores;Departamento;Venta;3;2;1;52;USD;110000
15031;Argentina;Bs.As. G.B.A. Zona Oeste;Tres de Febrero;Departamento;Venta;1;1;1;35;USD;71500
15032;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;122;USD;148913
15033;Argentina;Bs.As. G.B.A. Zona Sur;Lanus;Departamento;Venta;2;1;1;32;USD;78000
15034;Colombia;Atlantico;Barranquilla;Apartamento;Venta;1;1;1;42;USD;35783
15035;Argentina;Bs.As. G.B.A. Zona Norte;San Isidro;Departamento;Venta;4;3;1;62;USD;195000
15036;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;130;USD;528214
15037;Colombia;Santander;Floridablanca;Apartamento;Venta;4;4;3;97;USD;57803
15038;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;3;103;USD;185797
15039;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;73;USD;82576
15040;Argentina;Capital Federal;Balvanera;Departamento;Venta;2;1;1;38;USD;72000
15041;Argentina;Bs.As. G.B.A. Zona Norte;San Miguel;Departamento;Venta;3;2;1;56;USD;122000
15042;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;33;USD;90000
15043;Argentina;Santa Fe;Rosario;Departamento;Venta;3;2;2;77;USD;350000
15044;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;1;97;USD;285000
15045;Colombia;Valle del Cauca;Cali;Apartamento;Venta;2;2;1;40;USD;21470
15046;Argentina;Santa Fe;Rosario;Departamento;Venta;4;3;3;150;USD;435000
15047;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;3;103;USD;99092
15048;Colombia;Valle del Cauca;Palmira;Apartamento;Venta;2;2;2;64;USD;49546
15049;Argentina;Capital Federal;Palermo;Departamento;Venta;2;1;1;60;USD;148000
15050;Argentina;Capital Federal;Caballito;Departamento;Venta;4;3;1;83;USD;175000
15051;Colombia;Antioquia;Envigado;Apartamento;Venta;3;3;2;107;USD;130746
15052;Colombia;Atlantico;Barranquilla;Apartamento;Venta;1;1;1;45;USD;49546
15053;Argentina;Capital Federal;Parque Patricios;Departamento;Venta;2;1;1;36;USD;85000
15054;Argentina;Capital Federal;Palermo;Departamento;Venta;3;2;3;75;USD;425000
15055;Argentina;Bs.As. G.B.A. Zona Norte;San Isidro;Departamento;Venta;3;2;2;102;USD;289000
15056;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;3;2;2;90;USD;225000
15057;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;72;USD;99092
15058;Argentina;Santa Fe;Rosario;Departamento;Venta;2;1;1;31;USD;49500
15059;Argentina;Bs.As. G.B.A. Zona Sur;Lanus;Departamento;Venta;3;2;1;75;USD;155000
15060;Argentina;Capital Federal;Paternal;Departamento;Venta;2;1;1;42;USD;99000
15061;Argentina;Bs.As. G.B.A. Zona Oeste;Tres de Febrero;Departamento;Venta;2;1;1;61;USD;99000
15062;Argentina;Cordoba;Cordoba;Departamento;Venta;2;1;1;37;USD;40500
15063;Argentina;Capital Federal;Palermo;Departamento;Venta;2;1;1;52;USD;149800
15064;Argentina;Bs.As. G.B.A. Zona Norte;Tigre;Departamento;Venta;2;1;1;66;USD;155000
15065;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;1;100;USD;220000
15066;Argentina;Capital Federal;Balvanera;Departamento;Venta;3;2;1;87;USD;135000
15067;Argentina;Cordoba;Cordoba;Departamento;Venta;3;1;1;50;USD;55000
15068;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;71;USD;119736
15069;Colombia;Atlantico;Barranquilla;Apartamento;Venta;2;2;3;84;USD;68814
15070;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;150;USD;255987
15071;Argentina;Santa Fe;Rosario;Departamento;Venta;3;1;2;60;USD;75000
15072;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;2;93;USD;101844
15073;Argentina;Bs.As. G.B.A. Zona Norte;Escobar;Departamento;Venta;2;1;1;30;USD;60000
15074;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;38;USD;77000
15075;Argentina;Capital Federal;Recoleta;Departamento;Venta;1;1;1;21;USD;75000
15076;Argentina;Capital Federal;Saavedra;Departamento;Venta;1;1;1;35;USD;88999
15077;Argentina;Bs.As. G.B.A. Zona Oeste;La Matanza;Departamento;Venta;2;1;1;39;USD;67000
15078;Argentina;Capital Federal;Caballito;Departamento;Venta;2;1;1;34;USD;70000
15079;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;90;USD;126617
15080;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;3;2;1;59;USD;108000
15081;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;5;133;USD;176163
15082;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;3;150;USD;96339
15083;Argentina;Capital Federal;Palermo;Departamento;Venta;6;3;2;298;USD;1680000
15084;Argentina;Capital Federal;Palermo;Departamento;Venta;3;2;2;69;USD;195000
15085;Argentina;Bs.As. G.B.A. Zona Oeste;La Matanza;Departamento;Venta;3;2;1;48;USD;135000
15086;Argentina;Bs.As. G.B.A. Zona Norte;Pilar;Departamento;Venta;2;1;1;52;USD;125000
15087;Colombia;Atlantico;Barranquilla;Apartamento;Venta;3;3;2;83;USD;74319
15088;Argentina;Bs.As. G.B.A. Zona Sur;Quilmes;Departamento;Venta;2;1;1;54;USD;104900
15089;Argentina;Capital Federal;Nunez;Departamento;Venta;2;1;1;42;USD;160000
15090;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;1;1;1;29;USD;55000
15091;Argentina;Capital Federal;Palermo;Departamento;Venta;3;2;1;54;USD;139000
15092;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;78;USD;137627
15093;Colombia;Antioquia;Medellin;Apartamento;Venta;3;3;2;57;USD;48170
15094;Argentina;Capital Federal;Villa Urquiza;Departamento;Venta;3;2;2;80;USD;315000
15095;Colombia;Valle del Cauca;Cali;Apartamento;Venta;4;4;4;147;USD;187173
15096;Argentina;Capital Federal;Caballito;Departamento;Venta;1;1;1;24;USD;75000
15097;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;3;105;USD;143132
15098;Argentina;Capital Federal;Palermo;Departamento;Venta;2;1;1;33;USD;98000
15099;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;45;USD;89000
15100;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;108;USD;96339
15101;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;2;85;USD;115607
15102;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;2;1;1;42;USD;100000
15103;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;2;113;USD;155519
15104;Argentina;Capital Federal;Recoleta;Departamento;Venta;4;3;1;202;USD;370000
15105;Argentina;Cordoba;Villa Carlos Paz;Departamento;Venta;2;1;1;33;USD;60000
15106;Argentina;Buenos Aires Interior;Bahia Blanca;Departamento;Venta;2;1;1;40;USD;70000
15107;Colombia;Atlantico;Barranquilla;Apartamento;Venta;4;4;3;90;USD;63309
15108;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;3;2;1;48;USD;115000
15109;Argentina;Capital Federal;Villa Urquiza;Departamento;Venta;1;1;1;40;USD;109500
15110;Argentina;Bs.As. G.B.A. Zona Norte;Escobar;Departamento;Venta;1;1;1;40;USD;60000
15111;Argentina;Capital Federal;Puerto Madero;Departamento;Venta;3;2;3;167;USD;865000
15112;Argentina;Bs.As. G.B.A. Zona Norte;Tigre;Departamento;Venta;2;1;1;58;USD;165000
15113;Argentina;Capital Federal;Almagro;Departamento;Venta;2;1;1;40;USD;99500
15114;Argentina;Capital Federal;Chacarita;Departamento;Venta;4;3;1;95;USD;171000
15115;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;42;USD;83900
15116;Argentina;Capital Federal;Recoleta;Departamento;Venta;4;3;2;106;USD;199000
15117;Argentina;Santa Fe;Santa Fe;Departamento;Venta;3;2;2;78;USD;116000
15118;Argentina;Capital Federal;Balvanera;Departamento;Venta;4;3;1;98;USD;150000
15119;Argentina;Capital Federal;Belgrano;Departamento;Venta;4;3;3;305;USD;2500000
15120;Colombia;Santander;Floridablanca;Apartamento;Venta;3;3;2;62;USD;46793
15121;Argentina;Capital Federal;Boedo;Departamento;Venta;3;2;1;64;USD;145000
15122;Argentina;Capital Federal;Balvanera;Departamento;Venta;2;1;1;35;USD;80000
15123;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;1;55;USD;71500
15124;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;2;1;1;38;USD;99000
15125;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;57;USD;53675
15126;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;97;USD;143132
15127;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;35;USD;59000
15128;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;55;USD;110000
15129;Argentina;Buenos Aires Costa Atlantica;Monte Hermoso;Departamento;Venta;5;3;3;115;USD;270000
15130;Argentina;Santa Fe;Rosario;Departamento;Venta;3;1;1;42;USD;68000
15131;Argentina;Mendoza;Mendoza;Departamento;Venta;4;1;1;53;USD;68900
15132;Colombia;Antioquia;Medellin;Apartamento;Venta;4;4;4;300;USD;297275
15133;Argentina;Bs.As. G.B.A. Zona Sur;Quilmes;Departamento;Venta;3;2;2;60;USD;130000
15134;Argentina;Capital Federal;Palermo;Departamento;Venta;2;1;1;42;USD;85000
15135;Argentina;Capital Federal;Recoleta;Departamento;Venta;4;3;3;95;USD;365000
15136;Colombia;Antioquia;Medellin;Apartamento;Venta;2;2;1;43;USD;60556
15137;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;1;57;USD;30278
15138;Colombia;Atlantico;Barranquilla;Apartamento;Venta;3;3;2;100;USD;77071
15139;Argentina;Capital Federal;Retiro;Departamento;Venta;1;1;1;23;USD;50000
15140;Argentina;Capital Federal;Parque Patricios;Departamento;Venta;2;1;1;36;USD;85000
15141;Colombia;Cundinamarca;Cajica;Apartamento;Venta;3;3;2;75;USD;79824
15142;Argentina;Bs.As. G.B.A. Zona Norte;San Isidro;Departamento;Venta;3;2;2;80;USD;320000
15143;Argentina;Capital Federal;Recoleta;Departamento;Venta;5;4;3;202;USD;635000
15144;Argentina;Capital Federal;Palermo;Departamento;Venta;3;2;1;47;USD;155000
15145;Argentina;Rio Negro;General Roca;Departamento;Venta;4;3;2;120;USD;225000
15146;Argentina;Capital Federal;Coghlan;Departamento;Venta;2;1;1;32;USD;110000
15147;Colombia;Antioquia;Bello;Apartamento;Venta;3;3;2;65;USD;70190
15148;Argentina;Bs.As. G.B.A. Zona Norte;Pilar;Departamento;Venta;4;3;2;110;USD;160000
15149;Colombia;Antioquia;Itagui;Apartamento;Venta;2;2;2;63;USD;65786
15150;Argentina;Bs.As. G.B.A. Zona Oeste;La Matanza;Departamento;Venta;2;1;1;32;USD;71500
15151;Argentina;Bs.As. G.B.A. Zona Norte;Tigre;Departamento;Venta;3;1;1;55;USD;136000
15152;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;1;1;2;74;USD;132122
15153;Argentina;Santa Fe;Rosario;Departamento;Venta;4;3;2;126;USD;567000
15154;Argentina;Bs.As. G.B.A. Zona Sur;La Plata;Departamento;Venta;3;2;1;62;USD;108000
15155;Colombia;Antioquia;Sabaneta;Apartamento;Venta;2;2;2;64;USD;52298
15156;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;2;1;1;32;USD;79800
15157;Argentina;Bs.As. G.B.A. Zona Norte;Tigre;Departamento;Venta;4;3;1;74;USD;215000
15158;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;1;41;USD;88081
15159;Argentina;Bs.As. G.B.A. Zona Norte;Tigre;Departamento;Venta;3;2;2;101;USD;330000
15160;Argentina;Capital Federal;Almagro;Departamento;Venta;2;1;1;30;USD;83000
15161;Colombia;Antioquia;Envigado;Apartamento;Venta;3;3;2;89;USD;108726
15162;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;2;1;1;42;USD;100000
15163;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;57;USD;145000
15164;Argentina;Bs.As. G.B.A. Zona Oeste;Moran;Departamento;Venta;2;1;1;45;USD;85000
15165;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;1;1;1;37;USD;37159
15166;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;45;USD;106000
15167;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;2;55;USD;165000
15168;Argentina;Bs.As. G.B.A. Zona Sur;Avellaneda;Departamento;Venta;2;1;1;35;USD;49000
15169;Argentina;Neuquen;Neuquen;Departamento;Venta;2;1;1;33;USD;72500
15170;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;130;USD;220204
15171;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;1;1;1;30;USD;57000
15172;Argentina;Capital Federal;Once;Departamento;Venta;2;1;1;35;USD;79000
15173;Argentina;Capital Federal;Barracas;Departamento;Venta;3;2;1;64;USD;135000
15174;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;93;USD;90834
15175;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;2;65;USD;48170
15176;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;3;2;2;92;USD;280000
15177;Argentina;Capital Federal;Once;Departamento;Venta;1;1;1;24;USD;52000
15178;Argentina;Capital Federal;Balvanera;Departamento;Venta;2;1;1;50;USD;109000
15179;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;60;USD;66061
15180;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;2;78;USD;101844
15181;Argentina;Bs.As. G.B.A. Zona Norte;Pilar;Departamento;Venta;3;1;2;134;USD;135000
15182;Argentina;Buenos Aires Costa Atlantica;Pinamar;Departamento;Venta;2;1;1;38;USD;80000
15183;Argentina;Capital Federal;Barrio Norte;Departamento;Venta;3;2;1;85;USD;260000
15184;Colombia;Atlantico;Barranquilla;Apartamento;Venta;3;3;1;75;USD;74319
15185;Argentina;Bs.As. G.B.A. Zona Oeste;La Matanza;Departamento;Venta;3;2;2;80;USD;188300
15186;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;2;2;3;124;USD;316543
15187;Argentina;Capital Federal;Palermo;Departamento;Venta;2;1;1;36;USD;104999
15188;Argentina;Buenos Aires Costa Atlantica;Mar del Plata;Departamento;Venta;2;1;1;57;USD;145000
15189;Argentina;Santa Fe;Rosario;Departamento;Venta;1;1;1;24;USD;42640
15190;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;3;113;USD;115607
15191;Colombia;Antioquia;Medellin;Apartamento;Venta;4;4;3;87;USD;64685
15192;Argentina;Capital Federal;Villa Crespo;Departamento;Venta;3;2;1;55;USD;126000
15193;Colombia;Cundinamarca;Bogota D.C;Apartamento;Venta;3;3;3;93;USD;137627
15194;Argentina;Bs.As. G.B.A. Zona Norte;Tigre;Departamento;Venta;2;1;1;57;USD;129000
15195;Colombia;Valle del Cauca;Cali;Apartamento;Venta;3;3;1;63;USD;46793
